node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear
69,70,Georgia,Poland,3.12800416411098,3.12800416411098,0,2004.33769429705,2007.46569846116
69,71,Georgia,Georgia,3.33000800511697,3.33000800511697,0,2004.33769429705,2007.66770230217
71,25,Georgia,Georgia,0.222646831245109,3.55265483636208,3.33000800511697,2007.66770230217,2007.89034913341
71,72,Georgia,Georgia,0.769981587539259,4.09998959265623,3.33000800511697,2007.66770230217,2008.43768388971
72,73,Georgia,Poland,4.31263961822375,8.41262921087998,4.09998959265623,2008.43768388971,2012.75032350793
73,74,Poland,Poland,0.178925796333139,8.59155500721312,8.41262921087998,2012.75032350793,2012.92924930426
70,62,Poland,Lithuania,6.58909605938672,9.7171002234977,3.12800416411098,2007.46569846116,2014.05479452055
73,87,Poland,Poland,1.59164941472711,10.0042786256071,8.41262921087998,2012.75032350793,2014.34197292266
74,75,Poland,Poland,2.08617321493875,10.6777282221519,8.59155500721312,2012.92924930426,2015.0154225192
70,23,Poland,Poland,7.61923304568787,10.7472372097989,3.12800416411098,2007.46569846116,2015.08493150685
87,95,Poland,Poland,0.792471207139022,10.7967498327461,10.0042786256071,2014.34197292266,2015.1344441298
95,96,Poland,Poland,0.00294223778187153,10.799692070528,10.7967498327461,2015.1344441298,2015.13738636758
75,77,Poland,Ukraine,0.263787545675462,10.9415157678273,10.6777282221519,2015.0154225192,2015.27921006488
87,88,Poland,Poland,1.02172045302284,11.0259990786299,10.0042786256071,2014.34197292266,2015.36369337568
74,83,Poland,Lithuania,2.54228990921169,11.1338449164248,8.59155500721312,2012.92924930426,2015.47153921348
77,79,Ukraine,Ukraine,0.248334532473319,11.1898503003006,10.9415157678273,2015.27921006488,2015.52754459735
88,89,Poland,Poland,0.361150032486861,11.3871491111168,11.0259990786299,2015.36369337568,2015.72484340817
89,92,Poland,Poland,0.059222110050138,11.4463712211669,11.3871491111168,2015.72484340817,2015.78406551822
96,121,Poland,Poland,0.727588553614885,11.5272806241429,10.799692070528,2015.13738636758,2015.86497492119
89,90,Poland,Poland,0.183250411620644,11.5703995227374,11.3871491111168,2015.72484340817,2015.90809381979
92,93,Poland,Poland,0.403720077976847,11.8500912991438,11.4463712211669,2015.78406551822,2016.18778559619
90,91,Poland,Poland,0.347332223007281,11.9177317457447,11.5703995227374,2015.90809381979,2016.2554260428
121,122,Poland,Kaliningrad,0.576679735039217,12.1039603591821,11.5272806241429,2015.86497492119,2016.44165465623
92,94,Poland,Poland,0.783322973054506,12.2296941942214,11.4463712211669,2015.78406551822,2016.56738849127
122,123,Kaliningrad,Kaliningrad,0.150480331094827,12.2544406902769,12.1039603591821,2016.44165465623,2016.59213498733
94,63,Poland,Poland,0.0364366453401344,12.2661308395616,12.2296941942214,2016.56738849127,2016.60382513661
94,59,Poland,Poland,0.0391688857774879,12.2688630799989,12.2296941942214,2016.56738849127,2016.60655737705
123,124,Kaliningrad,Kaliningrad,0.0417478998808809,12.2961885901578,12.2544406902769,2016.59213498733,2016.63388288721
79,80,Ukraine,Ukraine,1.12270653686182,12.3125568371625,11.1898503003006,2015.52754459735,2016.65025113421
96,97,Poland,Poland,1.59689224143667,12.3965843119647,10.799692070528,2015.13738636758,2016.73427860902
93,49,Poland,Poland,0.555383802713047,12.4054751018568,11.8500912991438,2016.18778559619,2016.74316939891
77,78,Ukraine,Ukraine,1.48135763856664,12.422873406394,10.9415157678273,2015.27921006488,2016.76056770344
122,130,Kaliningrad,Kaliningrad,0.358574950488364,12.4625353096704,12.1039603591821,2016.44165465623,2016.80022960672
80,81,Ukraine,Ukraine,0.213040514265931,12.5255973514284,12.3125568371625,2016.65025113421,2016.86329164848
123,125,Kaliningrad,Kaliningrad,0.467775589420308,12.7222162796972,12.2544406902769,2016.59213498733,2017.05991057675
88,61,Poland,Poland,1.71575867911421,12.7417577577441,11.0259990786299,2015.36369337568,2017.07945205479
90,37,Poland,Poland,1.20423494733545,12.7746344700729,11.5703995227374,2015.90809381979,2017.11232876712
91,36,Poland,Poland,0.895258888711853,12.8129906344566,11.9177317457447,2016.2554260428,2017.15068493151
79,56,Ukraine,Ukraine,2.00944170401877,13.1992920043194,11.1898503003006,2015.52754459735,2017.53698630137
75,76,Poland,Lithuania,2.55189949159278,13.2296277137446,10.6777282221519,2015.0154225192,2017.5673220108
121,45,Poland,Ukraine,1.756942887026,13.2842235111689,11.5272806241429,2015.86497492119,2017.62191780822
80,7,Ukraine,Czechia,0.989689023658576,13.302245860821,12.3125568371625,2016.65025113421,2017.63994015787
97,98,Poland,Poland,0.914652073508738,13.3112363854734,12.3965843119647,2016.73427860902,2017.64893068252
130,131,Kaliningrad,Kaliningrad,0.874104430302128,13.3366397399726,12.4625353096704,2016.80022960672,2017.67433403702
97,48,Poland,Poland,0.98308577373366,13.3796700856983,12.3965843119647,2016.73427860902,2017.71736438275
98,8,Poland,Poland,0.140251070870534,13.4514874563439,13.3112363854734,2017.64893068252,2017.78918175339
78,51,Ukraine,Ukraine,1.06956928285701,13.492442689251,12.422873406394,2016.76056770344,2017.8301369863
125,12,Kaliningrad,Kaliningrad,0.789404491745491,13.5116207714427,12.7222162796972,2017.05991057675,2017.84931506849
131,132,Kaliningrad,Kaliningrad,0.184233733444946,13.5208734734175,13.3366397399726,2017.67433403702,2017.85856777047
83,38,Lithuania,Moldova,2.49104608084379,13.6248909972686,11.1338449164248,2015.47153921348,2017.96258529432
76,27,Lithuania,Lithuania,0.473773879616032,13.7034015933607,13.2296277137446,2017.5673220108,2018.04109589041
81,82,Ukraine,Armur,1.23225981178404,13.7578571632124,12.5255973514284,2016.86329164848,2018.09555146026
125,126,Kaliningrad,Lithuania,1.07754900891201,13.7997652886092,12.7222162796972,2017.05991057675,2018.13745958566
78,9,Ukraine,Ukraine,1.41203503628169,13.8349084426757,12.422873406394,2016.76056770344,2018.17260273973
131,133,Kaliningrad,Kaliningrad,0.527829637245415,13.864469377218,13.3366397399726,2017.67433403702,2018.20216367427
133,134,Kaliningrad,Kaliningrad,0.0309123509114229,13.8953817281294,13.864469377218,2018.20216367427,2018.23307602518
83,84,Lithuania,Belgium,2.78156218594342,13.9154071023682,11.1338449164248,2015.47153921348,2018.25310139942
81,65,Ukraine,Hungary,1.44629739261717,13.9718947440456,12.5255973514284,2016.86329164848,2018.3095890411
126,127,Lithuania,Lithuania,0.244511069471554,14.0442763580808,13.7997652886092,2018.13745958566,2018.38197065513
93,30,Poland,Poland,2.26017032375398,14.1102616228978,11.8500912991438,2016.18778559619,2018.44795591995
133,57,Kaliningrad,Kaliningrad,0.27728838052624,14.1417577577442,13.864469377218,2018.20216367427,2018.47945205479
124,66,Kaliningrad,Kaliningrad,1.86748697580553,14.1636755659633,12.2961885901578,2016.63388288721,2018.50136986301
124,68,Kaliningrad,Kaliningrad,1.87844587991518,14.174634470073,12.2961885901578,2016.63388288721,2018.51232876712
134,28,Kaliningrad,Kaliningrad,0.281992467970918,14.1773741961003,13.8953817281294,2018.23307602518,2018.51506849315
134,44,Kaliningrad,Kaliningrad,0.34226644057369,14.2376481687031,13.8953817281294,2018.23307602518,2018.57534246575
130,31,Kaliningrad,Kaliningrad,1.79703066725174,14.2595659769222,12.4625353096704,2016.80022960672,2018.59726027397
132,10,Kaliningrad,Kaliningrad,0.738692503504669,14.2595659769222,13.5208734734175,2017.85856777047,2018.59726027397
84,85,Belgium,Belgium,0.372755019472058,14.2881621218403,13.9154071023682,2018.25310139942,2018.62585641889
84,60,Belgium,Belgium,0.412652025239031,14.3280591276073,13.9154071023682,2018.25310139942,2018.66575342466
85,50,Belgium,Belgium,0.0645545400134169,14.3527166618537,14.2881621218403,2018.62585641889,2018.6904109589
127,129,Lithuania,Lithuania,0.331747709933095,14.3760240680139,14.0442763580808,2018.38197065513,2018.71371836506
127,128,Lithuania,Lithuania,0.402809824470891,14.4470861825517,14.0442763580808,2018.38197065513,2018.7847804796
126,43,Lithuania,Lithuania,0.884458222559493,14.6842235111687,13.7997652886092,2018.13745958566,2019.02191780822
95,135,Poland,Lithuania,3.92805078696783,14.7248006197139,10.7967498327461,2015.1344441298,2019.06249491676
135,18,Lithuania,Lithuania,0.011477685975485,14.7362783056894,14.7248006197139,2019.06249491676,2019.07397260274
72,11,Georgia,Karbardino-Balkaria,10.7924530965948,14.8924426892511,4.09998959265623,2008.43768388971,2019.2301369863
132,6,Kaliningrad,Kaliningrad,1.50307606514852,15.023949538566,13.5208734734175,2017.85856777047,2019.36164383562
135,1,Lithuania,Lithuania,0.395039329810977,15.1198399495249,14.7248006197139,2019.06249491676,2019.45753424658
76,24,Lithuania,Lithuania,1.94774648235568,15.1773741961003,13.2296277137446,2017.5673220108,2019.51506849315
129,2,Lithuania,Lithuania,0.812309032196108,15.18833310021,14.3760240680139,2018.71371836506,2019.52602739726
129,67,Lithuania,Lithuania,0.812309032196108,15.18833310021,14.3760240680139,2018.71371836506,2019.52602739726
128,20,Lithuania,Lithuania,0.760424999850041,15.2075111824017,14.4470861825517,2018.7847804796,2019.54520547945
128,5,Lithuania,Lithuania,0.807000342315798,15.2540865248675,14.4470861825517,2018.7847804796,2019.59178082192
82,4,Armur,Primorsky,1.55924306028516,15.3171002234976,13.7578571632124,2018.09555146026,2019.65479452055
82,55,Armur,Armur,1.56198278631252,15.319839949525,13.7578571632124,2018.09555146026,2019.65753424658
91,46,Poland,Poland,3.59114929967063,15.5088810454154,11.9177317457447,2016.2554260428,2019.84657534247
98,99,Poland,Germany,2.30220748009554,15.6134438655689,13.3112363854734,2017.64893068252,2019.95113816262
99,100,Germany,Germany,0.114241101107869,15.7276849666768,15.6134438655689,2019.95113816262,2020.06537926373
100,102,Germany,Germany,0.022078893260731,15.7497638599375,15.7276849666768,2020.06537926373,2020.08745815699
102,103,Germany,Germany,0.443188678752371,16.1929525386899,15.7497638599375,2020.08745815699,2020.53064683574
85,86,Belgium,Italy,1.99188552365951,16.2800476454998,14.2881621218403,2018.62585641889,2020.61774194255
100,101,Germany,Germany,0.60577392854197,16.3334588952188,15.7276849666768,2020.06537926373,2020.67115319227
101,58,Germany,Germany,0.0119069170205941,16.3453658122394,16.3334588952188,2020.67115319227,2020.68306010929
101,42,Germany,Germany,0.0474260427034616,16.3808849379222,16.3334588952188,2020.67115319227,2020.71857923497
102,113,Germany,Germany,0.640001302652195,16.3897651625897,15.7497638599375,2020.08745815699,2020.72745945964
99,35,Germany,Germany,0.813889159785128,16.4273330253541,15.6134438655689,2019.95113816262,2020.7650273224
103,104,Germany,Germany,0.2381347080339,16.4310872467238,16.1929525386899,2020.53064683574,2020.76878154377
103,107,Germany,Germany,0.262367120787731,16.4553196594776,16.1929525386899,2020.53064683574,2020.79301395653
107,111,Germany,Germany,0.0182692269504523,16.4735888864281,16.4553196594776,2020.79301395653,2020.81128318348
107,108,Germany,Germany,0.045288981378806,16.5006086408564,16.4553196594776,2020.79301395653,2020.83830293791
111,112,Germany,Germany,0.0507209506110022,16.5243098370391,16.4735888864281,2020.81128318348,2020.86200413409
112,39,Germany,Germany,0.0123128058011543,16.5366226428402,16.5243098370391,2020.86200413409,2020.87431693989
104,105,Germany,Germany,0.115829101365656,16.5469163480895,16.4310872467238,2020.76878154377,2020.88461064514
111,53,Germany,Germany,0.090356160783873,16.563945047212,16.4735888864281,2020.81128318348,2020.90163934426
113,114,Germany,Germany,0.194754298780957,16.5845194613707,16.3897651625897,2020.72745945964,2020.92221375842
108,109,Germany,Germany,0.197479344252682,16.6980879851091,16.5006086408564,2020.83830293791,2021.03578228216
113,116,Germany,Germany,0.316693871557839,16.7064590341476,16.3897651625897,2020.72745945964,2021.0441533312
116,117,Germany,Germany,0.0097555871941547,16.7162146213417,16.7064590341476,2021.0441533312,2021.05390891839
109,64,Germany,Germany,0.0190122383885738,16.7171002234977,16.6980879851091,2021.03578228216,2021.05479452055
109,110,Germany,Germany,0.0468006212657929,16.7448886063749,16.6980879851091,2021.03578228216,2021.08258290343
105,106,Germany,Germany,0.219988454778798,16.7669048028683,16.5469163480895,2020.88461064514,2021.10459909992
106,15,Germany,Germany,0.00225021514991086,16.7691550180182,16.7669048028683,2021.10459909992,2021.10684931507
