node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear
69,70,Georgia,Georgia,0.615990394569765,0.615990394569765,0,2006.58639106579,2007.20238146036
69,72,Georgia,Georgia,0.209765353223508,0.209765353223508,0,2006.58639106579,2006.79615641901
72,25,Georgia,Georgia,0.627021420703638,0.836786773927146,0.209765353223508,2006.79615641901,2007.42317783971
72,73,Georgia,Lithuania,5.54058244944431,5.75034780266782,0.209765353223508,2006.79615641901,2012.33673886845
70,71,Georgia,Lithuania,6.54057946708016,7.15656986164993,0.615990394569765,2007.20238146036,2013.74296092744
73,123,Lithuania,Lithuania,1.4845349169596,7.23488271962741,5.75034780266782,2012.33673886845,2013.82127378541
123,124,Lithuania,Ukraine,0.0710547406129649,7.30593746024038,7.23488271962741,2013.82127378541,2013.89232852603
71,62,Lithuania,Lithuania,0.311833593112844,7.46840345476277,7.15656986164993,2013.74296092744,2014.05479452055
124,125,Ukraine,Ukraine,0.206566670123919,7.5125041303643,7.30593746024038,2013.89232852603,2014.09889519615
125,128,Ukraine,Ukraine,0.326973919145404,7.8394780495097,7.5125041303643,2014.09889519615,2014.42586911529
73,74,Lithuania,Lithuania,2.16008427658837,7.91043207925618,5.75034780266782,2012.33673886845,2014.49682314504
74,75,Lithuania,Lithuania,0.119187201670846,8.02961928092703,7.91043207925618,2014.49682314504,2014.61601034671
75,76,Lithuania,Lithuania,0.0987621458861963,8.12838142681323,8.02961928092703,2014.61601034671,2014.7147724926
76,77,Lithuania,Poland,0.167996016423401,8.29637744323663,8.12838142681323,2014.7147724926,2014.88276850902
75,110,Lithuania,Lithuania,0.323879199980288,8.35349848090732,8.02961928092703,2014.61601034671,2014.93988954669
71,23,Lithuania,Poland,1.341970579414,8.49854044106393,7.15656986164993,2013.74296092744,2015.08493150685
110,115,Lithuania,Kaliningrad,0.43777948441176,8.79127796531908,8.35349848090732,2014.93988954669,2015.3776690311
115,116,Kaliningrad,Kaliningrad,0.00249305052982862,8.79377101584891,8.79127796531908,2015.3776690311,2015.38016208163
125,126,Ukraine,Ukraine,1.32767723051541,8.84018136087971,7.5125041303643,2014.09889519615,2015.42657242666
