node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear
69,70,Georgia,Georgia,0.0935269464959525,0.0935269464959525,0,2007.00347649649,2007.09700344299
70,25,Georgia,Georgia,0.40924017688944,0.502767123385393,0.0935269464959525,2007.09700344299,2007.50624361988
70,71,Georgia,Karbardino-Balkaria,1.35828382913197,1.45181077562793,0.0935269464959525,2007.09700344299,2008.45528727212
71,72,Karbardino-Balkaria,Poland,2.41559346637028,3.86740424199821,1.45181077562793,2008.45528727212,2010.87088073849
69,135,Georgia,Poland,4.54483004364097,4.54483004364097,0,2007.00347649649,2011.54830654013
135,62,Poland,Lithuania,2.50648798041681,7.05131802405778,4.54483004364097,2011.54830654013,2014.05479452055
72,122,Poland,Ukraine,3.31116793988243,7.17857218188064,3.86740424199821,2010.87088073849,2014.18204867837
72,73,Poland,Poland,3.37686180932307,7.24426605132128,3.86740424199821,2010.87088073849,2014.24774254781
122,123,Ukraine,Ukraine,0.757775551511217,7.93634773339186,7.17857218188064,2014.18204867837,2014.93982422988
135,23,Poland,Poland,3.53662496671797,8.08145501035894,4.54483004364097,2011.54830654013,2015.08493150685
122,130,Ukraine,Ukraine,0.957094277983316,8.13566645986396,7.17857218188064,2014.18204867837,2015.13914295635
73,74,Poland,Poland,0.932537663490852,8.17680371481213,7.24426605132128,2014.24774254781,2015.1802802113
74,75,Poland,Poland,0.168781955401224,8.34558567021336,8.17680371481213,2015.1802802113,2015.3490621667
123,124,Ukraine,Ukraine,0.463199590445551,8.39954732383741,7.93634773339186,2014.93982422988,2015.40302382033
73,81,Poland,Poland,1.16126118719737,8.40552723851865,7.24426605132128,2014.24774254781,2015.40900373501
75,79,Poland,Poland,0.134270428364487,8.47985609857785,8.34558567021336,2015.3490621667,2015.48333259507
79,80,Poland,Poland,0.0873324328789069,8.56718853145675,8.47985609857785,2015.48333259507,2015.57066502795
81,108,Poland,Ukraine,0.232737090532151,8.6382643290508,8.40552723851865,2015.40900373501,2015.64174082554
130,131,Ukraine,Ukraine,0.659545762554115,8.79521222241807,8.13566645986396,2015.13914295635,2015.79868871891
75,76,Poland,Poland,0.463473815924474,8.80905948613783,8.34558567021336,2015.3490621667,2015.81253598263
81,82,Poland,Poland,0.667784578328201,9.07331181684685,8.40552723851865,2015.40900373501,2016.07678831334
108,109,Ukraine,Kaliningrad,0.530167467153799,9.1684317962046,8.6382643290508,2015.64174082554,2016.17190829269
76,77,Poland,Poland,0.488128391516098,9.29718787765393,8.80905948613783,2015.81253598263,2016.30066437414
76,78,Poland,Poland,0.489745821469561,9.2988053076074,8.80905948613783,2015.81253598263,2016.3022818041
82,83,Poland,Poland,0.287425651592976,9.36073746843983,9.07331181684685,2016.07678831334,2016.36421396493
109,110,Kaliningrad,Kaliningrad,0.233563083155975,9.40199487936058,9.1684317962046,2016.17190829269,2016.40547137585
77,63,Poland,Poland,0.303160762467725,9.60034864012166,9.29718787765393,2016.30066437414,2016.60382513661
77,59,Poland,Poland,0.305893002905079,9.60308088055901,9.29718787765393,2016.30066437414,2016.60655737705
