# BEAST v1.10.5 Prerelease #23570d1
# Generated Sat Aug 26 10:41:47 CEST 2023 [seed=1693039304951]
# -overwrite ASFV_1_wo_4_tips.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	age(FR682468)	age(MT847622)	age(MT847621)	age(MT847620)	age(LR722600)	age(LR722599)	age(OP605386)	treeLikelihood	branchRates	location.traitLikelihood	skygrid
15300000	-258973.99532117884	-875.8784879229386	-258098.1168332559	15.654858382557935	2006.345141617442	142.14364188937265	0.37575855838070116	1.0184720792296675	0.22695727942281163	2.031599124335542	3.444951209621165	4.47211685319746	3.705464047793604	2.4809192164951543	1.5578404116437685	0.9311655865521918	0.9814857158930929	3.7933771097518427	3.4524354749299646	1.5157644941292783	0.14483290914242675	0.8724864135418704	-1.3691267197482095	2.0201067258816345	0.7718278823877817	1.9777070803247048	4.0090125450471925	4.776756767336432	3.679421196460157	3.953972111744004	2.09075311321729	1.1024479980806807	1.633955156116154	2.5591804940657403	-1.4676485606605425	-0.8866633566559547	-3.8183390611461587	30.0	0.570780125002279	2.299676067764722	0.5442233454568544	0.31010492758304076	1.8406781098218865	0.4345374243712113	0.308670190986637	0.19134768744204209	0.19186802898566613	0.3081140925856526	0.011059634047865438	5.1755529521299286E-6	2.6986218346300465E-6	4.879606694243936E-6	0.4962758105466647	-0.1333790979242472	2.382751724581885	0.6748305434060279	0.6748305434060279	0.8944707234013748	-0.46224505027373336	0.5337238756383946	-0.40266625122867095	-0.40266625122867095	1.4217698263973806	140.1909794940758	0.27356469992293386	14.782798523319398	4.494540922638702	3.8437650680477295	4.525261923609123	4.917569373866399	4.757828900228292	0.0	-257969.83367278858	-656.3105331934221	-128.2831604673082	-254.6617223926809
15400000	-258935.269227578	-872.3973213743615	-258062.87190620365	14.656544516291994	2007.343455483708	119.3568475166116	1.1034515142466172	1.1152724341247224	1.1878704369972235	2.2521910249120083	2.519586450167444	4.0921369195512005	3.4025380160214627	1.557440303698142	1.2645875364712502	1.153355060642733	2.0552929219847926	2.9989102373456347	1.447808716567975	1.0072187053088633	1.828007965265523	0.628930985993219	-0.3904152087373714	-0.5984388461417429	-0.48922558142544104	-1.300719490858032	0.26166795548460564	-0.4670934577551767	-1.713607413460785	-3.276318870125616	-3.997465665336942	-3.5900634395056215	-4.40201012452579	-4.392662017851615	-4.20426620401688	-5.543377842228065	-5.337140531165845	30.0	0.49869483546808535	2.4524344682806074	0.37387771400960024	0.1777041180341988	2.1535925784413252	0.3436962857661765	0.3076321114616804	0.19127251327914446	0.19230976319830176	0.30878561206087124	0.08747828361683795	5.674031822736358E-6	5.359400511803983E-6	5.389349203368884E-6	0.9121751086330329	-0.07724495142408999	3.7018591108020944	0.6816909075836768	0.6816909075836768	1.3547377913771064	-0.30440370599038286	0.29772193335695957	-0.149810787186624	-0.149810787186624	0.813533554978748	163.53073165952858	0.23734212005267824	14.050961940187557	4.628300045649517	3.7522826299563814	4.7401356541391015	4.881274407536527	4.683406067359762	0.0	-257952.95474633377	-656.3105331934221	-109.91715986988665	-234.28531831209636
15500000	-258885.2560788428	-845.574217178097	-258039.6818616647	16.27522270565042	2005.7247772943497	118.04954766935052	0.35480841589104556	1.391079439214354	-0.3734363108401577	2.015472860751747	3.9891370951435325	3.6110122922624552	2.0858015134308387	1.8914479894854728	4.417098505462701	3.7569471263298957	4.623559989596433	2.753708461482159	3.827458314443355	1.7718886526572417	1.55787153805753	2.3604211898520235	1.3892910874641893	0.08261370387396816	-2.317626095061899	-3.278120296208589	-3.2309036161989737	-3.386451159653519	-3.9173909047228035	-4.85491684397289	-5.1063796918808695	-1.169533076863913	-0.7558649365486045	0.8275957520512244	1.003343018701075	1.4545543656337352	-0.7062752352814294	30.0	0.47904858999404926	2.4412828263272583	0.3449220032018285	0.1881582805056264	2.16604436451948	0.3805439354517501	0.30681868988304867	0.19337392164300507	0.19100976338459122	0.30879762508935293	0.02266070458270841	6.72446041233703E-6	9.356698372271844E-6	5.384467583961514E-6	1.2556402807255338	-0.08193518022883357	5.934215773199714	1.1856396141351349	1.1856396141351349	2.164581909576639	-0.3308141079771653	0.1892223770021917	-0.10364567174013346	-0.10364567174013346	0.5187544113164879	162.76448254166013	0.25642624450597246	14.467833108540919	4.717672287860472	3.6730280170025007	4.9971402605829045	4.3840926959692865	4.397226277738372	0.0	-257938.48017938697	-656.3105331934221	-101.20168227772525	-227.19448021916907
15600000	-258954.5026838013	-912.8295056511654	-258041.67317815011	15.532694061796056	2006.467305938204	118.56037379278435	0.6788980853067168	1.4772631342912612	-0.1871134107039629	1.4417363652535968	3.6403912598568007	3.7861648832824057	2.79262580974646	1.1084533005624135	2.0046387188671932	2.959288926300883	4.834698352306226	4.724131638651973	2.7295562538248386	2.210662267255059	2.682392399687769	0.899533713759771	-1.9262474644344654	-3.696478770478236	-5.176863833708729	-6.039143605202543	-4.270036728855985	-2.411257013409885	-4.309449322767352	-4.706398161211192	-6.769256867514698	-5.582372231636636	-5.601685972243906	-4.140674189098086	-4.3700362128210966	-3.931486272785413	-2.432362076745169	30.0	0.4814831917405816	2.941780876409123	0.5800082218954956	0.11710483786078281	1.6689790330351713	0.21064383905883727	0.3060402062787798	0.1948313654256541	0.19106697133643027	0.30806145695913384	0.038964483893187934	7.136609476384937E-6	7.076694877079289E-6	6.096739594082958E-6	1.0058723849576985	-0.11478511599025688	2.037232634386521	0.0975811696534397	0.0975811696534397	0.8462127104138603	-0.07432004005610778	0.493588277319742	-0.05691822024811067	-0.05691822024811067	1.1882995068871192	160.49542325043828	0.306264859610007	14.568869993120376	4.884632672414824	3.9369892245470943	4.327876203326689	4.289311308484569	4.085350698133249	0.0	-257940.49693530175	-656.3105331934221	-101.17624284837568	-225.02199116634623
15700000	-259027.55801342666	-968.5782084608232	-258058.97980496584	15.786107162156483	2006.2138928378436	153.51480816459159	0.2745553348833919	1.2979385023275138	0.5671325393766489	2.7498630601882756	4.577972258806128	4.51527564233631	3.454348206666827	2.0213002574416947	2.628497211530867	1.6093860646172073	1.8269887052764093	0.9481318106073121	2.380966186217949	3.006649569313199	2.1191740177405984	0.8013486240700322	-1.3959665084754085	-0.22088084521213702	0.026319186656117877	-0.0179191639650792	-3.090767901645755	-1.998919290487076	-4.19321570910763	-5.47691025324122	-4.760704315824529	-6.16274104590736	-10.013815108764128	-9.140225038922823	-7.967777166203872	-7.760105504812669	-6.277404242932516	30.0	0.48012557643024356	2.4479367826533367	0.595606810986255	0.3178276322190636	1.6335186952503415	0.5249845024607505	0.30801503727030327	0.19245045659873083	0.19140812860482428	0.3081263775261395	0.05238655974962439	4.023010086929492E-6	1.862716992428172E-6	3.914291158932777E-6	0.3732647118706232	0.004799211677928342	1.7164352903339537	0.07047776732386145	0.07047776732386145	0.46762357401424137	-0.07866657125900156	0.5862306433752399	-0.08835360143896313	-0.08835360143896313	2.151788362435714	125.96309833739798	0.2891615972083325	14.464739849533993	4.004158814910571	3.581861534317654	4.001167684775504	4.7827317311798	4.051286988390362	0.0	-257950.63153041655	-656.3105331934221	-108.34827454930507	-257.56427031820056
15800000	-259009.87844759328	-941.694388400387	-258068.1840591929	16.47746978324293	2005.522530216757	153.0748183330205	0.4890782700142998	1.0648500224830961	0.23430501011277194	2.710046674951893	3.544311106084598	4.0495369126437435	5.203804621348853	2.8379211013852945	2.236176845610463	1.4675787815501953	2.101943959777074	4.041659826271243	5.267826786106488	2.917698083866637	3.2974941845214447	1.7116512035210716	0.4267540503317888	-0.14791820908283745	-2.4549053169538766	-0.6963530899804793	0.19175231460486902	1.4712051935077592	2.6123507395991608	1.2915993852558436	4.843416623150446	3.838864335022586	0.468768986079134	2.0441465567668917	1.92999815451915	1.5706795049097608	3.1023407501067126	30.0	0.4809026961405835	3.2339510206421864	0.4590425677796896	0.14250157670087918	1.5029645257719637	0.18063761296468836	0.30935274913209343	0.19285693734818196	0.19145407750678453	0.306336236012938	0.010387179364861486	3.937475606621997E-6	1.6516397267415635E-6	4.17002105543752E-6	0.4161407019245867	-0.04131728287243873	1.342976564179524	0.30269905681897763	0.30269905681897763	0.7349605546763875	-0.30468062315150957	0.8208107228856555	-0.33805709716460985	-0.33805709716460985	1.4998486074508564	129.7890561944834	0.30960123550666835	14.499237899027463	4.837356093536739	3.35184109936296	4.173074385452787	4.938033838622786	4.704444424918106	0.0	-257946.54342640383	-656.3105331934221	-121.640632789068	-260.05750817160236
15900000	-259048.19947329027	-972.0761431864096	-258076.12333010384	15.538376242593039	2006.4616237574069	127.45061255515431	0.1365629897098183	0.2737525689636396	0.4948647378938144	3.0129912078263823	2.6215144272970274	3.6897611583335097	2.6801581576533806	0.958162760504724	4.888287059077553	3.3652469288416773	1.3135602707072345	1.0866591091546152	4.429404137264563	7.694131425895886	4.280298813491676	4.344430059990956	-3.428361939020594	-5.124869818047032	-10.234956875069852	-7.457121127033362	-10.383499940676948	-16.865836664010054	-14.953808880718338	-12.50777990823907	-17.152576732722654	-9.765223212045338	-11.949733061844126	-13.004100308938774	-14.378217830467573	-16.455047720940886	-12.454976660747594	30.0	0.4721833033721222	3.3258020647814956	0.45485248186378613	0.12232296514404378	1.3564152766899777	0.2684239081485648	0.30815256816019565	0.19307842190536878	0.19246627039100242	0.3063027395434314	0.05803514148756224	6.723249760678281E-6	7.334651934993182E-6	5.421210250177583E-6	0.9895328815391476	-0.15640997485980263	0.695799634849962	0.1274409571477139	0.1274409571477139	0.2971327546072412	-0.28027971147811853	1.5597219887226725	-0.6689685335765034	-0.6689685335765034	3.6524212608442066	149.82763657646083	0.4120635670100003	14.336066210317384	4.826350854820246	3.655676570022659	4.439014775347635	4.955004603262782	4.59727437829609	0.0	-257945.01462374555	-656.3105331934221	-131.10870635828644	-238.6380177255542
16000000	-258972.68532280615	-911.5961755960251	-258061.08914721012	16.72272234788172	2005.2772776521183	123.47367588168368	0.7620825212166409	0.731737796745094	-0.12026860576854803	2.1313681787425294	3.2087451952272446	3.628974011132822	2.4580671731910497	1.3810284298658728	1.5933829900469947	1.7285145739758667	4.278701221037865	4.74126916129927	4.712290914063196	2.512594921873309	2.2921015788559513	1.8140093155862087	1.0437952682569822	-0.982966482622452	0.021183246606238465	0.5105748133009783	2.9682703589351687	1.8770532463788547	-1.3471022939794106	-1.275799916304213	-0.8497915581277263	-0.6621783159323985	-2.6053289612054695	-3.583613204086157	-1.0890996005958247	-1.0709045796443293	-0.26570873281952506	30.0	0.31654289297659166	3.08051630666824	0.49522570604521066	0.21812926613102696	1.6236448622810278	0.26594096589789457	0.30554958613288663	0.19344461579228397	0.19093338052523906	0.31007241754958864	0.0767391497345059	7.571565566446881E-6	8.536024022539318E-6	5.7216155075808215E-6	1.0981968045358077	-0.05905454210366176	3.4918682138690875	0.4836284831776979	0.4836284831776979	0.7863912243863107	-0.29185263523625066	0.3130441097543008	-0.1925212836477588	-0.19252128364775878	1.390031758356709	161.3493527693704	0.2846119316466282	14.253214845252469	4.705714770948622	3.6135138486166336	4.07265387691666	4.908053774845348	4.626999187265057	0.0	-257937.91899371985	-656.3105331934221	-123.1701534902672	-233.21336888328813
16100000	-258927.8749006449	-864.6997801107015	-258063.1751205342	14.739912341986313	2007.2600876580136	115.10961593401765	0.7859271469805201	1.5121562474399854	0.10772314786035408	2.1382623105390914	3.337923389178065	3.565512558223364	2.8196525091114966	0.9385221867635094	1.2679688409562444	2.446485683643174	2.3311972933324867	3.099244374525689	3.6383899114153433	3.3559345414348494	1.8129599634747615	0.2383861646519212	2.0782506514883377	1.4922622640873666	0.2209105450355291	1.4348784977945397	0.8704954724394185	2.232191346732185	0.16898984656655136	1.4565823917129812	2.5121299791306315	2.0616228183417644	2.8315470124435485	4.167357632858334	5.514345418334914	5.230186471491741	5.8095986253128755	30.0	0.5125988194433627	2.9355675293934453	0.39673772014856495	0.09529106403318682	1.822413830354341	0.23739103662709043	0.31131925131061733	0.19242473178447095	0.1901257339454476	0.3061302829594624	0.0779523421068864	6.954836402324862E-6	3.0573134242755635E-6	7.050818483169559E-6	0.43805910017088273	0.0732879070509202	2.4703856361583516	-0.10615781811277876	-0.10615781811277876	0.8190895455354203	0.07462836305169733	0.40706218887706147	0.05275715462728001	0.05275715462728001	1.2277053100070179	186.50173198929357	0.26192888240359435	14.075195408098873	4.981164072358374	3.672063539264594	4.275657004527283	4.085346499592373	4.917916223539315	0.0	-257955.27232566394	-656.3105331934221	-107.90279487026775	-225.5988127083134
16200000	-258981.09654532443	-912.9199270210789	-258068.17661830335	15.723403454687723	2006.2765965453123	112.46757170986885	0.5732243639238884	1.0391259489985836	0.666195224520129	2.259469289048473	2.718404007368842	3.7085093913481626	1.9111781481884718	1.7795268061524765	2.762313537725647	4.132420447915888	4.36184610032534	2.153705598930186	2.6622521622455206	1.692590508295345	1.8507476722225282	1.5433447733182077	1.09075678106912	1.92432518608162	0.10097669087478028	1.7322843012152773	1.267989892061758	3.2545406497845963	2.6157739097742763	1.1322126373702386	1.9957238515233025	2.352861776313914	1.376922895233167	2.6640108418664896	2.424561617378327	1.2407406124948608	-0.25777323000556435	30.0	0.3906074508249404	2.7814899775561193	0.6772446472040948	0.18700351048324837	1.7176533802050828	0.24600103372650706	0.30761695037095566	0.1933800258678111	0.19190878079528012	0.30709424296595145	0.06895853148434393	6.3199862543256655E-6	3.117451487347471E-6	5.886554658917801E-6	0.48597590928876344	0.02844794719213443	2.9451394693968864	0.6331830160676659	0.6331830160676659	1.1190028737585913	-0.34878734837681297	0.386569709607396	-0.21873882577929663	-0.21873882577929663	1.0174251882070233	179.0019445194542	0.32452427727289657	14.68238465522249	4.613545893505374	3.226388561860838	4.057476217511338	4.784358408819839	4.169187724734414	0.0	-257954.40601053816	-656.3105331934221	-113.77060776519218	-232.6016452482798
16300000	-259020.8951276433	-956.9461326946648	-258063.94899494865	17.52131339566863	2004.4786866043314	144.08694850638972	0.08276620489587654	0.5266433138058735	0.12727243467243798	3.003275518463534	2.934734459778353	5.003560902513382	3.637248639159868	1.465146268345082	6.254895769444992	1.8765357619759542	3.0585479496795944	5.225163790787412	1.8595661648743191	1.593130362272242	2.24017149721704	4.027093985775628	3.7615915784780305	0.23045469787611617	-1.618855283154533	-1.6022438692959227	0.438291422899554	0.49372819841092574	1.7133622046838932	2.3568169206292313	5.701915518974418	6.6667194755664845	4.896401297419779	6.764872495157372	-0.1066119699567703	3.5228931237898866	5.396909361878577	30.0	0.5268192454551034	2.9404797140796863	0.19583965658738223	0.6872847766230484	1.4284988121228854	0.22107779513188883	0.30733035384432256	0.19302182391335934	0.1919193375056369	0.3077284847366793	0.041786987840198915	6.792494647619776E-6	6.097400167763737E-6	5.20852407201647E-6	0.8155800055390677	-0.016044749997797352	1.054496782739294	-0.06098165488054509	-0.06098165488054509	0.23531364049074197	0.12242018314380558	0.9627480484694467	0.2494966679629944	0.24949666796299444	4.314304591873021	160.58296965478593	0.26719735809893114	14.557731259735872	4.281882941563091	3.330068453969891	4.347278610779988	4.605106208256818	4.538934593120625	0.0	-257943.2240993634	-656.3105331934221	-120.72489558525506	-244.77660362432187
16400000	-258949.64828807404	-871.8100007527611	-258077.83828732127	17.22541521151622	2004.7745847884837	121.28454663063441	0.0963128459717065	0.6937506112141294	-0.4331884273745512	2.3364965042419703	3.1206819794075966	4.13069387481508	2.4518598902395454	0.5314239536183124	5.108082372518148	2.473946107256687	1.6098317684446686	2.609114770689001	2.522716453552273	5.120701868110338	1.977972160353462	0.7025326718110336	0.2804590273734049	-0.0556116546259629	-4.803133604333324	-4.645400490909541	-4.445105206570017	-7.2358411852325375	-7.95896173463188	-9.105314229411885	-16.370140521063732	-16.545592445221487	-14.985899721207721	-18.539503427076777	-24.808543539368323	-28.401560740779413	-25.365707059490276	30.0	0.6731075185292306	2.9703686718501325	0.38510682812445796	0.04566735651054292	1.5392828321069503	0.38646679287867985	0.3072910920842136	0.19260024163765974	0.1911742414433987	0.3089344248347264	0.08684198031162906	5.983620487854969E-6	2.538126396185712E-6	6.036198106507613E-6	0.45494835863042143	0.07852956011491594	3.024346364198175	0.1512169979644332	0.1512169979644332	1.0019705284240528	-0.08686751031741213	0.3331640022454738	-0.050280980148803785	-0.05028098014880378	1.0056217326647503	167.87356293591625	0.24646913722013256	14.66203952399356	4.952366302545787	3.1895557792424194	4.691185880221704	4.229069868213502	4.8062105111743	0.0	-257952.19305002128	-656.3105331934221	-125.64523730000242	-255.42466866420696
16500000	-259034.03861308508	-958.6763136551143	-258075.36229942998	14.763691078701052	2007.236308921299	140.92713656805205	1.6734706356235307	0.7742705871238957	0.7357560143027579	1.847503834514864	4.666057500301358	3.9986484517363996	3.2338038921437424	1.879820267297371	2.1838692215953532	2.7669124122266395	3.951943381126844	2.68085096917301	1.879642539523954	1.7211374242290638	2.5830525855090807	2.01867375521582	0.6386541605890073	0.5008335434832858	0.9514857086937141	0.4754685301485202	0.21233077673455325	-0.84674196261291	-0.03168625850092929	0.6356665742299862	1.370151574014393	1.1268390260848362	0.6388051244497394	0.034167164640889425	0.08244731356920028	1.1948361890069925	0.42596868553878214	30.0	0.2911317731697083	3.2039608406329774	0.31322658843610596	0.18217658093390182	1.4654378884994006	0.5440663283279009	0.30723162243832897	0.19272643657257196	0.19231952746944805	0.30772241351964963	0.04809530258805916	5.151014731036788E-6	1.5994920824163177E-6	5.1252099843132975E-6	0.30737985446440097	0.1756854904199266	1.3580850119364685	0.07331388319571257	0.07331388319571257	0.39050607537528914	-0.10067203501922958	0.7438699468585532	-0.13965466310448052	-0.13965466310448052	2.5869984857155064	151.3245941498538	0.3957862227521205	14.710580445122275	4.394622519221536	3.4073558491841656	4.162550479104568	4.017729357778306	4.145600032473517	0.0	-257955.14871407134	-656.3105331934221	-120.21358535862504	-242.33852470333153
16600000	-258999.61566631353	-953.7244761925062	-258045.89119012104	16.319546234658013	2005.680453765342	137.07209591068053	0.2759650930684504	1.350104778103221	-0.21471592987389512	2.1689601847025837	4.9722247179725025	3.852257971107394	4.481165342698664	1.9887720901390638	0.9516760141442171	3.700521487934137	4.357798225484455	6.2049119396152825	4.502549820190022	4.553445087206312	2.4399788960023407	2.103125643865172	-0.8810757866601466	0.9572963505079789	3.490926987219328	2.7572110452427316	2.5539355986424135	1.5707457982363693	2.6890803725934633	2.8886276401705206	3.3600648748717665	4.986831101202097	4.883753066756696	6.910390398229425	7.778272984646958	7.189270574731529	8.489588047257394	30.0	0.7084601732229282	2.8789942098908172	0.42411141948817044	0.31173859593086095	1.4323112144926875	0.24438438697453058	0.30732723030096004	0.192267253818416	0.19084787600040803	0.3095576398802147	0.053284567110682315	5.6511082059854474E-6	4.796060116927132E-6	4.996926954190801E-6	0.8995459236519213	-0.045623379886815266	2.1151809806084003	0.10978665478881407	0.10978665478881407	0.48915341146225916	-0.10793275001069869	0.4783452563822386	-0.10736084897233815	-0.10736084897233815	2.068444714387983	143.87711840750967	0.3183516980936687	14.126616303013263	4.026975396581432	3.901790303107296	4.8861717728216325	4.830929687808791	4.419477592667633	0.0	-257935.2443644126	-656.3105331934221	-110.64682570844121	-237.56955118692565
16700000	-258934.2825505851	-866.6757611877698	-258067.60678939734	15.503113328591752	2006.4968866714082	112.6125872344144	0.8401490659042687	0.37087550073902087	0.157462133545305	1.666953348011406	3.0315711679339303	3.315675514991511	3.1840925929734007	0.9002690536044562	0.8303354473513792	1.7073082879603751	1.277168150918361	2.5440906103792735	1.4103329587159394	2.260592803731445	0.622157504604327	-0.10371006544391059	-0.522902451088981	-0.919295074537546	-1.210717585784837	-2.435884546411656	-1.0994085384831456	0.04135651120908723	-0.2458148959027966	1.1701321270462484	3.4351186967063403	4.140032994582508	3.4910039099209014	2.7278158393704777	3.679279150145291	5.305393260879009	4.8279932819371565	30.0	1.0595293544007682	2.574349899427319	0.4103016938339959	0.11581866248154754	1.6302113311871955	0.20978905866916903	0.3070652956391703	0.19203004996584694	0.19304755982269836	0.3078570945722833	0.15859463338190347	9.176657463149215E-6	7.539600462672099E-6	6.253433849107781E-6	0.8392244627336672	0.0361427397826297	2.5214694431939044	-0.29840166746535113	-0.29840166746535113	0.8634012522325168	0.20224046437449134	0.4135070757255263	0.14291292789553264	0.14291292789553262	1.2076024366311604	187.96482293680884	0.3024681269959247	14.972130543927689	4.698607490392208	3.167917507852907	4.936395399635879	4.712819468330675	4.257548139242099	0.0	-257945.035675116	-656.3105331934221	-122.5711142813433	-208.68770392155736
16800000	-258939.34283143477	-883.6406835508815	-258055.7021478839	15.65154217325989	2006.34845782674	115.05749109181987	0.26027072429985837	0.7136400741902885	0.29692516870020924	2.451679389037549	3.463694543799444	4.400998445896714	2.237039821810872	0.08356631128355757	3.397563639035188	3.80103490510126	4.831181925619979	4.379682717808315	3.2831444825467195	5.298854803640324	4.945772345213326	2.8155932075269288	-2.7574197213060536	-4.504809256354786	-1.6812944552271836	0.7919012214017007	1.0720620356162955	3.787263823434789	0.8115619411473873	5.39328307590991	4.318769682382241	6.0120110338102055	4.148897746802639	4.288373788502698	3.7911290702398337	1.4884324178529682	1.0340978353963908	30.0	0.4073826314107709	2.7478735843611153	0.6106567007480797	0.08743052328642303	1.974676993857385	0.1719795663362201	0.3099012306401943	0.19197477665561455	0.19105576496358861	0.3070682277406015	0.08925910653203997	6.462962951345297E-6	3.1719830016101305E-6	6.617306892116115E-6	0.5065856724365994	0.07717821901096826	2.3649574885400884	0.030340535473788913	0.030340535473788913	0.6672088422737983	-0.02415353357519772	0.4230874079466512	-0.019239401063049843	-0.019239401063049843	1.499655985254231	175.13430469200165	0.3464763080409806	14.637799400598265	4.493955317492281	3.9302590379741478	4.508832605187061	4.38875880046675	4.687879364256543	0.0	-257950.03809941866	-656.3105331934221	-105.66404846522143	-231.68764764164075
16900000	-259014.89228669656	-943.3163802621665	-258071.5759064344	15.049142793269127	2006.950857206731	139.18442622262802	0.3614587810564297	1.2700183119837238	0.8497629680967932	5.109646950875468	3.2656156333909347	3.679420066681818	4.474979203478135	4.0416347421139385	0.9785903321728425	1.8232835878795068	0.462806028169474	1.4132431164580255	1.7191166058857161	0.37721875001401184	-1.2413459833879217	-2.0900920777967973	-3.41352350306989	-1.2270071144516739	-1.9572494415161992	-4.294045078253196	-0.16030006014179676	-2.5407285858084454	-5.261055516881925	-4.030048547971102	-2.186090436815924	0.21941000909207675	1.3114920302324862	-0.393260492496196	-3.1845469449136656	-1.7491437896367246	-1.5104231666393206	30.0	0.7073962002663994	2.3770910203255475	0.5025136960055175	0.22886095269990134	2.021966143692083	0.16217198701054591	0.3075772955050885	0.19321623045115888	0.19207874837217845	0.30712772567157304	0.02997531638312313	4.880880423894605E-6	1.742777382379568E-6	4.643601136641284E-6	0.3595096111674146	-0.08349882392191389	1.679182262374982	0.19158433933143756	0.19158433933143756	0.5057505459974261	-0.20789445529355124	0.622429432789513	-0.23578369337445493	-0.2357836933744549	2.0665770336619476	144.87862889205826	0.31456775500406364	14.995591366267506	4.726130515413537	3.7555086293823594	4.443022338308471	4.733646910183014	4.940934573750853	0.0	-257955.853896941	-656.3105331934221	-115.72200949339239	-253.47768749079944
17000000	-259035.60444433513	-964.115402215734	-258071.48904211938	17.537539635858266	2004.4624603641416	141.8084211751859	0.47068581359459494	1.5939295830350013	0.18230117813230404	2.0430223328934933	2.588743850089699	3.824312072299146	3.2216090110692894	1.9399458914601204	1.69779992952268	1.7796641396053114	2.1550512027577207	5.088165431368603	4.572475366509144	5.943112698035885	6.0605314821550476	3.249782745451885	0.14202144140298678	0.4577621035804415	1.0247482125323293	3.0515060275216555	3.9871786996041263	3.337642431192388	5.6210478400694335	4.013548016263323	2.5031430295049897	1.8726261497449894	-0.42747225990465476	0.1030085573359068	-2.287214763148797	0.02839014410186705	-3.4606554595382906	30.0	0.7696522185947686	2.982252258049993	0.2662624683810522	0.029913560997802575	1.803386194556509	0.1485332994198679	0.3098475026081632	0.1927324511876603	0.18957832038123787	0.30784172582293734	0.0034506974131647103	4.268029025071627E-6	2.7020693155779493E-6	4.7677328352515755E-6	0.6104401419900426	-0.03628434321731823	1.1457469305421089	0.311129883279986	0.311129883279986	0.7097974697370052	-0.3450087831737481	0.9907194765443127	-0.4342681514695327	-0.4342681514695326	1.5992080102786423	160.5509583166908	0.2842836166239854	14.058315186354681	4.080827500879573	3.029644630647728	4.390950195624518	4.811575417696972	4.7196217289025375	0.0	-257951.98891822476	-656.3105331934221	-119.5001238946216	-256.45099163089225
17100000	-259007.4481065292	-937.9742319003494	-258069.47387462883	14.640252420597449	2007.3597475794027	113.5691782969236	0.17651612854891105	0.8203355318085717	-0.6176917313298311	2.958639501347295	4.329016848565621	3.9665532138910473	1.684095144399041	0.6916367129298111	3.415481186190531	4.881124427538919	5.616747827741394	2.66845765860124	1.9320762714176989	1.6879534476024065	0.7758205642808091	-2.873154441116599	-0.5981169217572968	1.1327228711283075	2.1830004935899385	2.1548534128068844	4.5114618656876715	0.8405598205188181	1.3877927453829915	1.256627411075017	-1.7722138754799062	-3.5320610816986853	-2.848018948327671	-1.2938110960414806	-1.6080108798313817	-3.6654718913981506	-6.150818651365406	30.0	0.5316761528792563	2.595656843707416	0.4862671550143604	0.1449607346761693	1.6135507462792333	0.6278883674435589	0.3060755682903113	0.19300404274046154	0.1921788233410783	0.3087415656281478	0.11267884670667304	6.974243922832331E-6	7.630068638105546E-6	5.838056740255414E-6	1.0074200950575276	-0.024855347311374922	1.3020757715493834	0.2510037167896767	0.2510037167896767	0.3882411763740755	-0.35302968599531565	0.8773483490940276	-0.5672188061003222	-0.5672188061003222	2.942433976821385	184.4943015871034	0.35875318177687654	14.605954076910045	4.66802901356912	3.2429947865016175	4.929815597402142	4.999967517166936	4.5252578343030025	0.0	-257952.05317095763	-656.3105331934221	-117.42070367120502	-228.35456686406175
