node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear
100,101,Africa,Africa,4.24394900366539,4.24394900366539,0,1992.49738023434,1996.741329238
100,194,Africa,Africa,3.37759530957945,3.37759530957945,0,1992.49738023434,1995.87497554392
194,195,Africa,Africa,1.07779430969282,4.45538961927227,3.37759530957945,1995.87497554392,1996.95276985361
101,102,Africa,Africa,1.13724439766416,5.38119340132954,4.24394900366539,1996.741329238,1997.87857363567
195,95,Africa,Africa,1.44702903332028,5.90241865259256,4.45538961927227,1996.95276985361,1998.39979888693
102,103,Africa,Africa,3.23325596104585,8.61444936237539,5.38119340132954,1997.87857363567,2001.11182959671
103,193,Africa,Africa,0.485242579506757,9.09969194188215,8.61444936237539,2001.11182959671,2001.59707217622
193,93,Africa,Africa,3.59056625978239,12.6902582016645,9.09969194188215,2001.59707217622,2005.187638436
195,96,Africa,Africa,10.3838742459481,14.8392638652204,4.45538961927227,1996.95276985361,2007.33664409956
103,104,Africa,Georgia,6.37188726316279,14.9863366255382,8.61444936237539,2001.11182959671,2007.48371685987
104,105,Georgia,Georgia,0.236979340578213,15.2233159661164,14.9863366255382,2007.48371685987,2007.72069620045
105,91,Georgia,Georgia,0.134741777928951,15.3580577440453,15.2233159661164,2007.72069620045,2007.85543797838
104,189,Georgia,Georgia,0.610028945883855,15.596365571422,14.9863366255382,2007.48371685987,2008.09374580576
189,190,Georgia,Georgia,2.19015138895128,17.7865169603733,15.596365571422,2008.09374580576,2010.28389719471
101,94,Africa,Africa,14.6754938146047,18.9194428182701,4.24394900366539,1996.741329238,2011.41682305261
105,106,Georgia,Georgia,4.6606821635921,19.8839981297085,15.2233159661164,2007.72069620045,2012.38137836404
106,107,Georgia,Lithuania,0.779284435394118,20.6632825651026,19.8839981297085,2012.38137836404,2013.16066279944
190,191,Georgia,Lithuania,2.96536861842516,20.7518855787985,17.7865169603733,2010.28389719471,2013.24926581313
107,108,Lithuania,Lithuania,0.505658904055988,21.1689414691586,20.6632825651026,2013.16066279944,2013.66632170349
191,192,Lithuania,Lithuania,0.514492079812852,21.2663776586113,20.7518855787985,2013.24926581313,2013.76375789295
192,87,Lithuania,Lithuania,0.2910366276011,21.5574142862124,21.2663776586113,2013.76375789295,2014.05479452055
108,109,Lithuania,Lithuania,0.43590858907533,21.6048500582339,21.1689414691586,2013.66632170349,2014.10223029257
107,158,Lithuania,Lithuania,1.00084939157157,21.6641319566742,20.6632825651026,2013.16066279944,2014.16151219101
109,110,Lithuania,Lithuania,0.149173009606111,21.75402306784,21.6048500582339,2014.10223029257,2014.25140330218
110,111,Lithuania,Lithuania,0.366746624405838,22.1207696922459,21.75402306784,2014.25140330218,2014.61814992658
158,160,Lithuania,Ukraine,0.525200248993631,22.1893322056678,21.6641319566742,2014.16151219101,2014.68671244
110,126,Lithuania,Poland,0.531001984858182,22.2850250526982,21.75402306784,2014.25140330218,2014.78240528703
126,127,Poland,Poland,0.127629563666797,22.412654616365,22.2850250526982,2014.78240528703,2014.9100348507
191,89,Lithuania,Poland,1.83566569371511,22.5875512725136,20.7518855787985,2013.24926581313,2015.08493150685
160,178,Ukraine,Ukraine,0.610486747195814,22.7998189528636,22.1893322056678,2014.68671244,2015.2971991872
111,113,Lithuania,Lithuania,0.702191565500739,22.8229612577466,22.1207696922459,2014.61814992658,2015.32034149208
178,179,Ukraine,Ukraine,0.0332142891486109,22.8330332420122,22.7998189528636,2015.2971991872,2015.33041347635
113,118,Lithuania,Kaliningrad,0.0559711447439026,22.8789324024905,22.8229612577466,2015.32034149208,2015.37631263683
102,1,Africa,Africa,17.5457547614878,22.9269481628173,5.38119340132954,1997.87857363567,2015.42432839715
127,128,Poland,Poland,0.600688591342511,23.0133432077075,22.412654616365,2014.9100348507,2015.51072344204
118,119,Kaliningrad,Kaliningrad,0.143428496445307,23.0223608989358,22.8789324024905,2015.37631263683,2015.51974113327
158,159,Lithuania,Lithuania,1.39883379836235,23.0629657550365,21.6641319566742,2014.16151219101,2015.56034598937
178,184,Ukraine,Ukraine,0.458453448832946,23.2582724016966,22.7998189528636,2015.2971991872,2015.75565263603
128,129,Poland,Poland,0.382987806257445,23.396331013965,23.0133432077075,2015.51072344204,2015.8937112483
194,196,Africa,Africa,20.0323670119693,23.4099623215488,3.37759530957945,1995.87497554392,2015.90734255588
119,121,Kaliningrad,Kaliningrad,0.389185816970684,23.4115467159065,23.0223608989358,2015.51974113327,2015.90892695024
119,120,Kaliningrad,Kaliningrad,0.473127629064329,23.4954885280002,23.0223608989358,2015.51974113327,2015.99286876234
128,132,Poland,Poland,0.50082143624859,23.5141646439561,23.0133432077075,2015.51072344204,2016.01154487829
132,133,Poland,Poland,0.00935310866230488,23.5235177526184,23.5141646439561,2016.01154487829,2016.02089798695
133,134,Poland,Poland,0.0497325910995086,23.5732503437179,23.5235177526184,2016.02089798695,2016.07063057805
179,180,Ukraine,Ukraine,0.818118469859209,23.6511517118715,22.8330332420122,2015.33041347635,2016.14853194621
129,130,Poland,Poland,0.334779882318804,23.7311108962838,23.396331013965,2015.8937112483,2016.22849113062
106,185,Georgia,Primorsky,4.02378890633185,23.9077870360403,19.8839981297085,2012.38137836404,2016.40516727038
185,186,Primorsky,Primorsky,0.0343549312556712,23.942141967296,23.9077870360403,2016.40516727038,2016.43952220163
118,124,Kaliningrad,Kaliningrad,1.10382597000059,23.9827583724911,22.8789324024905,2015.37631263683,2016.48013860683
130,131,Poland,Poland,0.257423318401516,23.9885342146853,23.7311108962838,2016.22849113062,2016.48591444902
121,122,Kaliningrad,Kaliningrad,0.596683632502673,24.0082303484092,23.4115467159065,2015.90892695024,2016.50561058274
126,135,Poland,Poland,1.75985849925487,24.0448835519531,22.2850250526982,2014.78240528703,2016.54226378629
131,21,Poland,Poland,0.117910687591001,24.1064449022763,23.9885342146853,2016.48591444902,2016.60382513661
131,20,Poland,Poland,0.120642928028355,24.1091771427137,23.9885342146853,2016.48591444902,2016.60655737705
130,23,Poland,Poland,0.514678268287771,24.2457891645716,23.7311108962838,2016.22849113062,2016.74316939891
180,181,Ukraine,Ukraine,0.642877625916103,24.2940293377876,23.6511517118715,2016.14853194621,2016.79140957212
111,112,Lithuania,Lithuania,2.41182047285825,24.5325901651041,22.1207696922459,2014.61814992658,2017.02997039944
134,24,Poland,Poland,1.00882147674093,24.5820718204589,23.5732503437179,2016.07063057805,2017.07945205479
132,26,Poland,Poland,1.10078388883149,24.6149485327876,23.5141646439561,2016.01154487829,2017.11232876712
