time	distance_tree	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2006.15436156565	0	0	1832.80357243999	1927.48439052133	0	0	1.36891673757418	0	0	0	0	1916.13664964331	3.53096858289139	0	7.45970221563933	0	0	30.6581430017045	519.94943970298	1227.73343979309	0	0	0	1798.05919092299	0	0	0	0	0	169.391905755691	1945.77519052704	0	0	7.85645350325931	0	0	0	0	0	0	0	0	0	0	1367.56591499569
2006.36014907779	0	0	1833.20723120875	1927.64787002291	0	0	4.82619130251739	0	0	0	0	1919.22567333378	389.288779747405	0	9.78090452550613	151.507631674343	0	32.1912570990877	572.686066383741	1580.41895829227	0	0	0	1802.16178749188	0	0	0	0	0	169.391905755691	1946.15534210443	0	0	9.0522501308179	0	0	0	0	0	0	0	0	0	0	1712.37622346711
2006.56593658992	0	0	1833.6109787436	1927.81162219032	0	0	8.28281716814081	0	1.15222428062296	0	0	1922.31993864285	1873.58325456287	0	12.1024098602163	597.084906902535	0	33.7242388031196	625.739516818668	1750.67087113871	0	29.1285515494146	88.8080202544829	1806.2626946754	0	0	0	0	0	217.559806645843	1946.53555040512	0	0	10.2481007770107	0	0	0	0	0	0	0	0	0	0	1908.36849086996
2006.77172410205	0	0	1834.01481498885	1927.97564695216	0	0	11.73879392648	0	7.66011573240191	20.8401041099417	0	1925.41941927649	1879.63404942127	0	14.424218034653	1030.38926118479	0	35.257088077297	678.986221792963	1753.38454758833	0	59.7853416861776	220.375342085152	1810.36191060482	5.91542360709973	0	0	0	0	313.508198291103	1946.91581538958	0	0	11.4440054298707	0	0	0	0	0	0	0	0	0	24.0465427186271	1908.48803423329
2006.97751161419	0	0	1834.41873988887	1928.13994423696	0	0	15.194121170568	0	14.1680190175302	56.1275243516723	0	1928.52408906051	1885.68150024823	0	16.7463288616592	1450.40913426837	0	36.7898048845774	732.337860987233	1756.10865460801	0	170.995028143785	350.881133586063	1814.45943341595	22.7946884567012	0	0	0	0	419.427881563566	1947.29613701828	2.37092392051042	0	12.6399640781071	0	0	0	0	5.14911159582929	15.74001329505	0	0	0	76.2949703183427	1908.6076974529
2007.18329912632	68.5162797526338	1.12817711548672	1834.82275338804	1928.30451397314	1.72660451746073	3.01763814006578	118.597637229331	0	20.6759341231769	56.1275243516723	0	1931.63392194023	1891.72559819038	0	582.756985365219	1856.07895898044	0	38.3223891878367	785.729607550612	1758.84314856128	1242.03038121579	416.551027569276	480.299957337592	1818.55526124912	39.6739403872331	0	0	10.9188288339824	46.3734161202034	528.926587032946	1947.67651525173	2.37092392051042	0	1763.30325739534	0	0	0	0	17.1014053859949	532.69740418535	1557.62928149925	42.7019727394176	0	128.579740804542	1908.72748050529
2007.38908663846	68.5162797526338	1.85783022505743	1835.22685543078	1928.46935608904	220.997555458255	7.51827259694436	293.535077040054	0	27.183861035424	108.023553859286	0	1934.7488919803	1892.08629343288	60.9999731167367	1387.12480663634	2246.2804466822	4.70057416096124	39.8548409514669	839.112725275626	1761.58798588619	1874.32218898637	660.984946645216	608.605971933476	1822.6493922491	56.5531793608775	254.685779488843	1.76458839337366	32.4034559151856	134.91654426484	639.798181354803	1948.05695005047	2.37092392051042	0	1763.61507816277	0.476832802264125	258.837861102724	0	0	29.0517117562672	1628.97026244029	1880.62126134456	110.552057730214	205.886428960792	128.579740804542	1908.84738336698
2007.59487415059	68.5162797526338	3.09144115155334	1835.63104596157	1928.63447051289	476.675838344017	12.0183378342251	466.678843894491	0	178.73764837482	499.63105343295	0	1937.86897336436	1892.08629343288	60.9999731167367	1877.39757917174	2292.71712435868	270.099311687254	71.9505574777794	892.449769181973	1764.34312309725	1874.32218898637	902.004685018932	735.772931622228	1826.74182456503	73.4324053398536	784.110796999614	4.12833697393555	149.660511791386	278.350230545766	751.111180033142	1948.43744137505	2.37092392051042	151.613456393263	1763.92689622777	1.33617879151017	780.26009537256	192.853187872123	0	41.0000264755912	1882.43028197593	1880.62126134456	392.364380636063	1282.8683969896	128.579740804542	1908.96740601444
2007.80066166273	68.5162797526338	4.32507761591781	1836.03532492489	1928.79985717286	728.343176855423	16.5178333834716	637.970389718767	0	372.88479737418	883.182995362472	0	1940.99414039477	1892.08629343288	60.9999731167367	1878.16504184447	2292.71712435868	642.400345537345	189.378781026809	945.711390942866	1767.10851678743	1874.32218898637	1139.12641188321	861.774186685541	1830.83255635038	90.3116182867712	1295.60940909434	6.49195260344328	1141.7096828124	480.188263738826	862.40645083248	1948.81798918605	2.37092392051042	544.711013523751	1764.23871158756	2.19548542418103	1283.49705155957	640.844534365	0	52.9463453099012	1884.23376202781	1880.62126134456	799.602367079685	2184.02995611489	128.579740804542	1909.08754842415
2008.00644917486	68.5162797526338	5.55873961173553	1836.43969226526	1928.965515997	975.807706832283	21.0167587772464	807.350730657685	0.576694420511138	565.201789094468	1256.73916213181	9.5489006849248	1944.12436749238	1892.08629343288	60.9999731167367	1878.93262715869	2292.71712435868	1006.21447467868	306.213671266899	998.874161407268	1769.88412362999	1874.32218898637	1372.07827927164	986.582684601518	1834.92158576287	107.190818163761	1787.4166289057	8.85543520257254	1956.43834034685	688.754079063035	973.429294019669	1949.19859344408	220.247488921617	928.567556873158	1764.55052423939	3.05475268167101	1766.80201694182	1075.97700336547	16.419414669537	64.8906640239243	1886.04245366025	1880.62126134456	1201.7958475612	2184.10463304525	128.579740804542	1909.20781057256
2008.212236687	68.5162797526338	6.79242713071954	1836.84414792726	1929.13144691329	1218.873898519	25.5151135463851	974.759730751099	1.19329865652837	755.320003464985	1619.50433842243	20.8931736251684	1947.25962919619	1892.08629343288	76.3459763366258	1879.70033498308	2292.71712435868	1360.95455168214	422.281320035016	1051.91905424341	1772.66990038043	1874.32218898637	1600.63777352433	1110.17097205174	1839.00891096444	124.070004933	1958.53735492264	11.2187846943941	1957.25226219212	897.090927392424	1084.02440690242	1949.57925410978	492.125498926209	1302.50869631308	1764.86233418047	3.91398056971657	1831.65259966098	1497.18339317423	67.6261415003345	76.8329783807669	1887.85634190997	1880.62126134456	1592.86022311172	2184.17930935578	128.579740804542	1909.32819243609
2008.41802419913	68.5162797526338	761.423267099037	1837.24869185549	1929.2976498496	1457.34071153562	30.0128972227305	1140.13602972246	1.80988258526486	943.104718032056	1902.79363310031	32.2331342412327	1950.39990016308	1892.08629343288	271.674853575598	1880.46816518651	2292.71712435868	1706.0096993414	537.543866653485	1104.83036932575	1775.46580387826	1874.32218898637	1824.59637433302	1232.5111978237	1843.09453012117	1909.74612892537	1959.97720522091	13.5820010015855	1958.07116088253	1103.39792239702	1194.08929289611	1949.95997114378	759.627533825338	1665.83013218725	1765.17414140803	4.7731690747204	1832.46003295868	1851.53061253319	118.686671804619	88.7732841418826	1889.67541182815	1880.62126134456	1916.55276227564	2184.25398504646	128.579740804542	1909.44869399118
2008.62381171126	112.54173137973	1900.88534951857	1837.65332399456	1929.46412473372	1691.00142690382	303.845118806683	1303.41703103966	681.032520521692	1128.45568542029	1906.0927136063	43.5687735306159	1953.54515516753	1892.08629343288	465.194060447595	1881.23611763801	2292.71712435868	1862.1355091253	651.977997093738	1157.59495481351	1778.27179104883	1874.32218898637	1879.71705817913	1353.57511667045	1847.17844140324	1911.60973394002	1961.41722414536	15.9450840455556	1958.89503237724	1306.94747005427	1303.55151482038	1950.34074450678	1022.53306091764	1847.16915755512	1765.48594591931	5.63231819694126	1833.34605754024	1854.78656923048	187.580211450377	100.711577066924	1891.49964848075	1880.62126134456	1917.3179208929	2184.32866011729	128.579740804542	1909.5693152142
2008.8295992234	318.132382879292	1902.47928659116	1838.05804428915	1929.63087149335	1919.64370873473	892.793290769058	1464.53890533993	1636.823178454	1311.28087894679	1909.39650668915	54.9000824856405	1956.69536910128	1892.08629343288	656.48742877429	1882.00419220681	2292.71712435868	1865.35106249949	765.563756912698	1210.20163602258	1781.08781890512	1874.32218898637	1881.09639274211	1473.33409418308	1851.26064298488	1913.47445293066	1962.85741079087	18.3080337501946	1959.7238726029	1507.34266340051	1412.35671163988	1950.72157415948	1280.6148075281	1848.4146248124	1765.79774771154	442.13602008025	1834.31051140549	1858.1823499298	522.760402786168	112.647852914368	1893.32903694891	1880.62126134456	1918.08399319314	2184.40333456827	128.579740804542	1909.69005608157
2009.03538673553	521.145304500955	1904.09462943159	1838.46285268396	1929.79789005609	1934.93341135267	1458.64860963622	1623.43660179501	1953.94956979584	1491.49017112957	1912.70498503102	66.227052089437	1959.85051697306	1892.08629343288	845.444766760091	1882.77238876231	2292.71712435868	1868.56573599775	878.282187945666	1262.64078998636	1783.91384454941	1874.32218898637	1882.48043186338	1591.75911273744	1855.34113304427	1915.34028234056	1964.29776425477	20.6708500364966	1960.55767745384	1704.31415228006	1520.46188425621	1951.1024600626	1533.63866412396	1849.65996686739	1766.10954678196	920.747137122859	1835.35322268212	1861.71709236342	881.125100695805	124.58210744051	1895.16356232918	1880.62126134456	1918.85097808371	2184.47800839937	128.579740804542	1909.81091656963
2009.24117424767	721.464561011997	1905.73132172871	1838.86774912373	1929.96518034946	1935.96378139623	1935.9972409759	1780.04386587707	1953.94956979584	1668.99328882041	1916.01812146068	77.5496733183955	1963.01057390827	1892.08629343288	1031.97620961651	1883.54070717409	2292.71712435868	1871.7795288808	990.114612780282	1314.90402430854	1786.74982517503	1874.32218898637	1883.86916744198	1708.82077857749	1859.41990976355	1917.20721862485	1965.73828363687	23.0335328281397	1961.39644279218	1835.81018349641	1627.83143734191	1951.48340217691	1781.36375939015	1850.90518366898	1766.4213431278	1383.94086478881	1836.47400972486	1865.3899091953	1234.46888562645	136.514336400439	1897.00320973395	1880.62126134456	1919.61887447241	2184.5526816106	128.579740804542	1909.93189665474
2009.4469617598	918.988348163662	1907.38930664119	1839.27273355322	1930.13274230088	1936.99420143992	1935.9972409759	1934.29326333603	1953.94956979584	1843.69903067835	1919.33588895293	88.8679371408926	1966.17551514862	1892.08629343288	1215.99493002395	1884.3091473119	2292.71712435868	1874.99244041065	1101.04236659698	1366.98393177353	1789.59571806801	1874.32218898637	1885.26259136385	1788.2677493546	1863.49697132873	1919.07525825041	1967.1789680394	922.922867381149	1962.24016444805	1836.29054069496	1734.4347443946	1951.86440046317	1964.68403508107	1852.15027516611	1766.7331367463	1830.34848045956	1837.67268122041	1869.19988891539	1579.24221084915	148.44453554723	1898.84796429173	1880.62126134456	1920.38768126745	2184.62735420195	128.579740804542	1910.05299631324
2009.65274927194	1113.61408375253	1909.06852680616	1839.67780591723	1930.3005758377	1938.0246712553	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1922.65826062796	100.181834517991	1969.34531605191	1892.08629343288	1397.41390768073	1885.07770904567	2292.71712435868	1878.20446985061	1211.04668139355	1418.8739007365	1792.45148060869	1874.32218898637	1886.66069550217	1788.2677493546	1867.57231592966	1920.94439769588	1968.61981656702	1992.67515672888	1963.08883821979	1836.93750881399	1773.87153892252	1952.24545488219	1964.68403508107	1853.39524130781	1767.04492763471	1930.14223255009	1838.94903629789	1873.14609674604	1800.56383695834	342.937687123613	1900.69781114747	1880.62126134456	1921.15739737753	2184.70202617339	128.579740804542	1910.17421552143
2009.85853678407	1305.23718836962	1910.76892434785	1840.0829661606	1930.46868088715	1939.0551906144	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1925.98520975071	111.491356402887	1972.5199520916	1892.08629343288	1576.14502935356	1885.8463922455	2292.71712435868	1881.4156164653	1320.10863094869	1470.56796709479	1795.31707027334	1874.32218898637	1888.06347171752	1788.2677493546	1871.64594175994	1922.8146334516	1970.06082832686	1992.67515672888	1963.94245987405	1837.75077650193	1777.2553665636	1952.6265653948	1964.68403508107	1854.64008204314	1767.35671579027	1930.14223255009	1840.30286464487	1877.22757555849	1802.39297800187	783.19731001792	1902.55273546288	1880.62126134456	1921.92802171179	2184.77669752494	128.579740804542	1910.29555425563
2010.0643242962	1493.75086249603	1912.49044088628	1840.4882142282	1930.63705737639	1940.0857592897	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1929.31670973035	122.796493741386	1975.69939885653	1892.08629343288	1748.64510883122	1886.6151967817	2292.71712435868	1884.62587952057	1428.2091030595	1522.06069761791	1798.19244463572	1874.32218898637	1889.47091185822	1788.2677493546	1875.71784701693	1924.68596201958	1971.50200242842	1992.67515672888	1964.80102514603	1838.72998718247	1780.64024917859	1953.00773196185	1964.68403508107	1855.88479732121	1767.66850121021	1930.14223255009	1841.73394662853	1881.44334679762	1804.29126364291	1224.48229410516	1904.41272241676	1880.62126134456	1922.69955317982	2184.85136825657	592.651602219024	1910.41701249211
2010.27011180834	1679.04605545811	1914.23301754589	1840.89355006495	1930.80570523249	1941.11637705414	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1932.65273411959	134.097237471481	1978.88363205061	1892.08629343288	1749.76800324497	1887.3841225247	2292.71712435868	1887.83525828355	1535.32878527352	1573.34709717755	1801.07756136861	1874.32218898637	1890.88300776051	1788.2677493546	1879.78802990164	1926.55837991345	1972.94333798365	1992.67515672888	1965.6645297396	1839.87473947611	1784.02618074607	1953.38895454421	1964.68403508107	1861.15563971339	1767.98028389179	1930.14223255009	1843.242053422	1885.79241141289	1806.25844032169	1653.64545630037	1906.27775720529	1880.62126134456	1923.47199069169	2184.92603836829	1159.38993123137	1910.53859020715
2010.47589932047	1814.54714528362	1915.99659496432	1841.29897361577	1930.97462438242	1942.1470436811	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1935.99325661407	145.393578523559	1979.41882738931	1892.08629343288	1750.89096683835	1888.15316934515	2292.71712435868	1891.0437520226	1641.44815790325	1624.42253437775	1803.97237824527	1874.32218898637	1892.29975124883	1788.2677493546	1883.85648861872	1928.43188365848	1974.38483410686	1992.67515672888	1966.53296932756	1841.18458768014	1787.41315528567	1953.77023310279	1964.68403508107	1868.12446236777	1768.29206383225	1930.14223255009	1844.82694713568	1890.27375079377	1808.29424758559	1852.88012606034	1908.14782504237	1880.62126134456	1924.24533315792	2185.00070786007	1701.06429351568	1910.660287377
2010.68168683261	1819.72039900007	1917.78111330109	1841.70448482565	1931.14381475307	1943.17775894443	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1939.33825105178	299.254513048592	1979.77434048202	1892.08629343288	1752.01399933253	1888.92233711387	2292.71712435868	1894.25136000734	1746.54749130287	1675.28268147947	1806.87685314098	1874.32218898637	1893.72113413603	1788.2677493546	1887.92322137639	1930.30646979143	1975.82648991482	1992.67515672888	1967.40633955171	1842.65904230575	1790.80116685764	1954.1515675985	1964.68403508107	1875.09561981728	1768.88271946699	1930.14223255009	1846.48838095317	1893.38695241355	1810.39841822545	1857.75006647144	1910.02291115988	1880.62126134456	1925.01957948953	2185.07537673192	1905.69844539941	1910.78210397788
2010.88747434474	1824.89540320983	1919.58651224635	1842.11008363959	1931.31327627123	1944.20852261843	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1942.68769141241	743.097004464146	1980.1307705062	1892.08629343288	1753.13710044938	1889.69162570183	2292.71712435868	1897.45808150856	1850.60684586061	1725.92346552954	1809.7909440344	1874.32218898637	1895.14714822367	1788.2677493546	1891.98822638642	1932.18213486065	1977.26830452663	1992.67515672888	1968.28463602313	1844.29757067064	1794.19020956256	1954.5329579923	1964.68403508107	1882.06905211295	1769.67524352888	1930.14223255009	1848.22609927189	1894.9635225388	1812.57067841443	1862.65278553967	1911.90300080802	1880.62126134456	1925.79472859798	2185.15004498382	1905.69844539941	1910.90403998602
2011.09326185688	1830.07211790258	1921.4127310296	1842.51577000263	1931.48300886362	1944.70428552564	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1946.0415518167	1191.8232990592	1980.48811714732	1892.08629343288	1754.26026991146	1890.46103498021	2292.71712435868	1900.66391579831	1861.93795163509	1776.34102834028	1812.71460900902	1874.32218898637	1896.57778530219	1788.2677493546	1896.05150186405	1934.52389893497	1978.71027706379	1992.67515672888	1969.16785432228	1846.09959754516	1797.58027754095	1954.91440424516	1964.68403508107	1889.04470014413	1770.51711964018	1930.14223255009	1850.03983784802	1896.57715810876	1814.8107478493	1867.58802267365	1913.78807925557	1880.62126134456	1926.57077939524	2185.22471261577	1905.69844539941	1911.02609537763
2011.29904936901	1835.2505034938	1923.25970842849	1842.92154385985	1931.65301245684	1945.08856142749	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1949.39980652591	1628.31668449256	1980.84638008981	1892.08629343288	1755.38350744198	1891.23056482034	2292.71712435868	1903.8688621498	1861.93795163509	1826.53169351677	1815.64780625451	1874.32218898637	1898.01303715123	1788.2677493546	1900.11304602796	1941.66679634326	1980.15240665018	1992.67515672888	1970.05598999921	1848.06450585035	1800.97136497298	1955.29590631808	1964.68403508107	1896.02250562391	1771.40825465669	1930.14223255009	1851.92932394559	1898.22780994149	1817.11833989389	1872.55551832302	1915.67813179023	1880.62126134456	1927.34773079375	2185.29937962775	1905.69844539941	1911.14827012887
2011.50483688115	1840.43052081902	1925.12738277753	1843.32740515636	1931.82328697744	1945.47295173838	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1952.76242994106	1875.34125760916	1981.20555901695	1892.08629343288	1756.50681276484	1892.00021509373	2292.71712435868	1907.07291983743	1861.93795163509	1851.06374808133	1818.59049406804	1874.32218898637	1899.45289553982	1788.2677493546	1904.17285710023	1948.81342044768	1981.59469241204	1992.67515672888	1970.94903857376	1850.19163740546	1804.36346607805	1955.67746417208	1964.68403508107	1903.0024110746	1772.34855145791	1930.14223255009	1853.89427648959	1899.91542678327	1819.49316172465	1877.55501400953	1917.57314371885	1880.62126134456	1928.12558170645	2185.37404601976	1905.69844539941	1911.27056421593
2011.71062439328	1845.61213112839	1927.01569197686	1843.73335383731	1931.99383235185	1945.8574563959	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1956.12939660241	1883.15533029565	1981.56565361097	1892.08629343288	1757.63018560462	1892.76998567207	2292.71712435868	1910.27608813678	1861.93795163509	1851.45464413286	1821.54263085564	1874.32218898637	1901.26990273868	1788.2677493546	1908.23093330629	1955.49138068025	2005.19043928443	1992.67515672888	1971.84699553572	1852.48029372302	1807.75657511453	1956.0590777682	1964.68403508107	1909.98435981369	1773.337908984	1930.14223255009	1855.93440622287	1901.63995532761	1821.93491447808	1882.58625235699	1919.47310036776	1880.62126134456	1928.52256192934	2185.49976257285	1905.69844539941	1911.39297761495
2011.91641190541	1850.79529608122	1928.92457350102	1844.13938984788	1932.16464850642	1946.24207533761	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1959.5006811888	1890.98533870749	1982.79496696833	1892.08629343288	1758.75362568656	1893.53987642722	2293.75882984201	1913.47836632457	1861.93795163509	1851.84850130908	1824.50417513343	1874.32218898637	1903.56228373813	1788.2677493546	1912.28727287488	1956.2809519786	2008.39715713976	1992.67515672888	1972.74985634497	1854.92973684901	1811.1506863794	1956.44074706753	1964.68403508107	1916.96829593995	1774.37622227411	1930.14223255009	1858.04941586651	1903.40134023475	1824.44329339984	1887.64897712012	1921.37798708305	1880.62126134456	1928.70497646631	2186.14541906059	1905.69844539941	1911.51551030207
2012.12219941755	1855.97997774058	1930.85396440769	1844.54551313327	1932.33573536742	1946.62680850114	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1961.44978883639	1898.83106107497	1986.2980292025	1892.08629343288	1759.87713273656	1894.30988723121	2296.50551115566	1916.67975367868	1861.93795163509	1852.24531868066	1827.47508552886	1874.52580614684	1905.85790343608	1788.2677493546	1916.34187403798	1957.07048256348	2048.49399132313	1992.67515672888	1973.65761643175	1857.53919024572	1814.5457942079	1956.82247203114	1964.68403508107	1923.95416431984	1775.46338250627	1930.14223255009	1860.2390002837	1905.19952415158	1827.01798799551	1892.74293321234	1923.28778923082	1880.62126134456	1928.88739047892	2187.723808752	1905.69844539941	1911.63816225341
2012.32798692968	1861.16613856807	1932.80380134644	1844.95172363874	1932.50709286102	1947.01165582412	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1961.44978883639	1906.69227885413	1989.80031465969	1900.1901159803	1761.00070648118	1895.08001795625	2299.28991415924	1919.88024947813	1861.93795163509	1852.64509530446	1830.455320782	1879.45492167285	1908.15675052842	1788.2677493546	1920.39473503081	1957.8599723893	2106.02743128127	1992.67515672888	1974.57027119677	1860.3078397148	1817.94189297322	1957.20425262017	1964.68403508107	1930.94191057429	1776.59927703856	1930.14223255009	1862.50284664665	1907.03444773205	1829.65868218266	1897.86786673243	1925.20249219749	1880.62126134456	1929.06980396631	2190.19865037097	1905.69844539941	1911.76093344508
2012.53377444182	1866.35374141851	1934.77402056748	1845.35802130957	1932.67872091331	1947.39661724423	1935.9972409759	1962.85521551475	1953.94956979584	1949.60716926025	1961.44978883639	1914.56877667838	1993.3018206092	1914.50954292663	1761.00070648118	1895.85026847472	2302.11194706264	1923.07985300305	1861.93795163509	1853.04783022351	1833.44483974663	1884.38319653635	1910.45881374688	1788.2677493546	1921.13272492224	1958.64942141056	2174.82125993371	1992.67515672888	1975.48781601142	1863.23483435789	1821.33897708617	1957.58608879576	1964.68403508107	1937.93148106553	1777.78378945168	1930.14223255009	1864.84063460652	1908.90604965799	1832.36505444417	1903.0235249902	1927.12208139005	1880.62126134456	1929.25221692765	2193.56982423669	1905.69844539941	1911.76093344508
