node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear
100,101,Africa,Africa,4.37804406714171,4.37804406714171,0,1992.47326007571,1996.85130414285
100,105,Africa,Africa,4.45322735233677,4.45322735233677,0,1992.47326007571,1996.92648742805
101,102,Africa,Africa,1.49017254897519,5.8682166161169,4.37804406714171,1996.85130414285,1998.34147669183
102,95,Africa,Africa,0.44629842973406,6.31451504585096,5.8682166161169,1998.34147669183,1998.78777512156
105,106,Africa,Africa,2.61176181313418,7.06498916547095,4.45322735233677,1996.92648742805,1999.53824924118
106,107,Africa,Africa,2.72754663693961,9.79253580241056,7.06498916547095,1999.53824924118,2002.26579587812
107,108,Africa,Africa,2.76170763950738,12.5542434419179,9.79253580241056,2002.26579587812,2005.02750351763
108,109,Africa,Georgia,0.532749763687058,13.086993205605,12.5542434419179,2005.02750351763,2005.56025328132
107,93,Africa,Africa,3.32245863060654,13.1149944330171,9.79253580241056,2002.26579587812,2005.58825450873
109,193,Georgia,Georgia,0.621331976292186,13.7083251818972,13.086993205605,2005.56025328132,2006.18158525761
101,96,Africa,Africa,10.5754529926508,14.9534970597925,4.37804406714171,1996.85130414285,2007.4267571355
193,91,Georgia,Georgia,1.56002811666993,15.2683532985671,13.7083251818972,2006.18158525761,2007.74161337428
193,194,Georgia,Karbardino-Balkaria,2.59206749722747,16.3003926791247,13.7083251818972,2006.18158525761,2008.77365275484
194,195,Karbardino-Balkaria,Ulyanovsk,0.952226810924348,17.252619490049,16.3003926791247,2008.77365275484,2009.72587956576
105,94,Africa,Africa,14.9185347875655,19.3717621399023,4.45322735233677,1996.92648742805,2011.84502221561
109,110,Georgia,Poland,6.72462833550982,19.8116215411148,13.086993205605,2005.56025328132,2012.28488161683
195,196,Ulyanovsk,Lithuania,2.75504676857026,20.0076662586193,17.252619490049,2009.72587956576,2012.48092633433
196,197,Lithuania,Lithuania,1.37595861040372,21.383624869023,20.0076662586193,2012.48092633433,2013.85688494474
197,87,Lithuania,Lithuania,0.197909575812576,21.5815344448356,21.383624869023,2013.85688494474,2014.05479452055
110,144,Poland,Poland,2.19836010820955,22.0099816493244,19.8116215411148,2012.28488161683,2014.48324172504
144,161,Poland,Poland,0.0556920909833476,22.0656737403077,22.0099816493244,2014.48324172504,2014.53893381602
161,162,Poland,Poland,0.282892367108396,22.3485661074161,22.0656737403077,2014.53893381602,2014.82182618313
144,145,Poland,Poland,0.358146406783943,22.3681280561083,22.0099816493244,2014.48324172504,2014.84138813182
161,169,Poland,Poland,0.327793101013877,22.3934668413216,22.0656737403077,2014.53893381602,2014.86672691703
162,163,Poland,Poland,0.0666788769136444,22.4152449843298,22.3485661074161,2014.82182618313,2014.88850506004
196,89,Lithuania,Poland,2.60400517251745,22.6116714311367,20.0076662586193,2012.48092633433,2015.08493150685
106,1,Africa,Africa,15.5688521446885,22.6338413101595,7.06498916547095,1999.53824924118,2015.10710138587
162,168,Poland,Poland,0.34086579087132,22.6894318982874,22.3485661074161,2014.82182618313,2015.162691974
163,164,Poland,Poland,0.278779538132278,22.694024522462,22.4152449843298,2014.88850506004,2015.16728459817
145,146,Poland,Lithuania,0.450285853501676,22.81841390961,22.3681280561083,2014.84138813182,2015.29167398532
163,167,Poland,Poland,0.419921333919185,22.8351663182489,22.4152449843298,2014.88850506004,2015.30842639396
164,165,Poland,Poland,0.206442095815257,22.9004666182773,22.694024522462,2015.16728459817,2015.37372669399
110,111,Poland,Poland,3.12175011894333,22.9333716600581,19.8116215411148,2012.28488161683,2015.40663173577
111,112,Poland,Poland,0.357405671388372,23.2907773314465,22.9333716600581,2015.40663173577,2015.76403740716
111,114,Poland,Poland,0.359020989192207,23.2923926492504,22.9333716600581,2015.40663173577,2015.76565272496
145,159,Poland,Poland,0.92765005764921,23.2957781137575,22.3681280561083,2014.84138813182,2015.76903818947
114,115,Poland,Poland,0.12965818461423,23.4220508338646,23.2923926492504,2015.76565272496,2015.89531090958
114,137,Poland,Poland,0.157880772532647,23.450273421783,23.2923926492504,2015.76565272496,2015.9235334975
137,139,Poland,Poland,0.0177296516863503,23.4680030734694,23.450273421783,2015.9235334975,2015.94126314918
164,166,Poland,Poland,0.902883678834734,23.5969082012968,22.694024522462,2015.16728459817,2016.07016827701
139,140,Poland,Poland,0.363070746745165,23.8310738202145,23.4680030734694,2015.94126314918,2016.30433389593
115,116,Poland,Czechia,0.66537883322407,24.0874296670887,23.4220508338646,2015.89531090958,2016.5606897428
115,135,Poland,Ukraine,0.707239514048239,24.1292903479128,23.4220508338646,2015.89531090958,2016.60255042363
166,21,Poland,Poland,0.533656859602663,24.1305650608994,23.5969082012968,2016.07016827701,2016.60382513661
166,20,Poland,Poland,0.536389100040016,24.1332973013368,23.5969082012968,2016.07016827701,2016.60655737705
146,151,Lithuania,Kaliningrad,1.4157665424038,24.2341804520138,22.81841390961,2015.29167398532,2016.70744052773
